classification_id,subject_data,annotations,subject_ids
501919672,"{""90800828"": {""retired"": {""id"": 118049854, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:30:55.105Z"", ""updated_at"": ""2023-07-20T08:13:53.629Z"", ""retired_at"": ""2023-07-20T08:13:53.621Z"", ""subject_id"": 90800828, ""retirement_reason"": ""classification_count""}, ""png"": ""794673-39.png"", ""log_png"": ""log-794673-39.png"", ""Image Number"": ""794673-39""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 272.8125, ""y"": 160.75}, {""x"": 318.8125, ""y"": 161.75}, {""x"": 325.8125, ""y"": 180.75}, {""x"": 303.8125, ""y"": 193.75}, {""x"": 286.8125, ""y"": 186.75}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 403.8125, ""y"": 43.75}, {""x"": 404.8125, ""y"": 77.75}, {""x"": 421.8125, ""y"": 80.75}, {""x"": 439.8125, ""y"": 70.75}, {""x"": 451.8125, ""y"": 50.75}, {""x"": 436.8125, ""y"": 30.75}, {""x"": 415.8125, ""y"": 30.75}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800828
501919707,"{""90800700"": {""retired"": {""id"": 118049785, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:28:59.507Z"", ""updated_at"": ""2023-07-24T15:18:57.247Z"", ""retired_at"": ""2023-07-24T15:18:57.231Z"", ""subject_id"": 90800700, ""retirement_reason"": ""classification_count""}, ""png"": ""794661-34.png"", ""log_png"": ""log-794661-34.png"", ""Image Number"": ""794661-34""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 283.8125, ""y"": 128.75}, {""x"": 272.8125, ""y"": 160.75}, {""x"": 281.8125, ""y"": 185.75}, {""x"": 292.8125, ""y"": 171.75}, {""x"": 294.8125, ""y"": 145.75}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 210.8125, ""y"": 42.75}, {""x"": 212.8125, ""y"": 127.75}, {""x"": 226.8125, ""y"": 115.75}, {""x"": 239.8125, ""y"": 83.75}, {""x"": 238.8125, ""y"": 57.75}, {""x"": 225.8125, ""y"": 36.75}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800700
501919763,"{""90801030"": {""retired"": {""id"": 118049710, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:25:56.772Z"", ""updated_at"": ""2023-07-20T08:25:10.207Z"", ""retired_at"": ""2023-07-20T08:25:10.199Z"", ""subject_id"": 90801030, ""retirement_reason"": ""classification_count""}, ""png"": ""794910-55.png"", ""log_png"": ""log-794910-55.png"", ""Image Number"": ""794910-55""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 310.8125, ""y"": 72.75}, {""x"": 275.8125, ""y"": 77.75}, {""x"": 233.8125, ""y"": 80.75}, {""x"": 237.8125, ""y"": 115.75}, {""x"": 265.8125, ""y"": 143.75}, {""x"": 299.8125, ""y"": 134.75}, {""x"": 324.8125, ""y"": 115.75}, {""x"": 323.8125, ""y"": 91.75}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 275.8125, ""y"": 112.75}, {""x"": 247.8125, ""y"": 119.75}, {""x"": 252.8125, ""y"": 135.75}, {""x"": 274.8125, ""y"": 139.75}, {""x"": 283.8125, ""y"": 126.75}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90801030
501919768,"{""90800812"": {""retired"": null, ""png"": ""794673-23.png"", ""log_png"": ""log-794673-23.png"", ""Image Number"": ""794673-23""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""more than 3""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 418.6551208496094, ""y"": 77.42135620117188}, {""x"": 407.4948425292969, ""y"": 83.79865264892578}, {""x"": 400.58612060546875, ""y"": 94.95890808105469}, {""x"": 401.1175537109375, ""y"": 105.58773040771484}, {""x"": 397.9289245605469, ""y"": 116.216552734375}, {""x"": 397.9289245605469, ""y"": 125.78248596191406}, {""x"": 414.4035949707031, ""y"": 132.15977478027344}, {""x"": 426.6267395019531, ""y"": 127.3768081665039}, {""x"": 434.5983581542969, ""y"": 109.30781555175781}, {""x"": 434.5983581542969, ""y"": 91.770263671875}, {""x"": 429.283935546875, ""y"": 80.07856750488281}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 407.27783203125, ""y"": 56.37681198120117}, {""x"": 423.75250244140625, ""y"": 56.37681198120117}, {""x"": 432.25555419921875, ""y"": 45.216552734375}, {""x"": 431.1926574707031, ""y"": 35.119171142578125}, {""x"": 423.2210388183594, ""y"": 29.2733211517334}, {""x"": 415.24945068359375, ""y"": 21.833148956298828}, {""x"": 408.87213134765625, ""y"": 30.867645263671875}, {""x"": 408.87213134765625, ""y"": 40.965023040771484}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 268.48876953125, ""y"": 170.25103759765625}, {""x"": 264.7686767578125, ""y"": 179.28553771972656}, {""x"": 272.74029541015625, ""y"": 187.78858947753906}, {""x"": 281.7747802734375, ""y"": 183.5370635986328}, {""x"": 287.0892028808594, ""y"": 171.84536743164062}, {""x"": 277.52325439453125, ""y"": 163.87374877929688}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 75.82147216796875, ""y"": 98.38291931152344}, {""x"": 87.51317596435547, ""y"": 93.5999526977539}, {""x"": 85.38741302490234, ""y"": 82.97113037109375}, {""x"": 73.69570922851562, ""y"": 75.53096008300781}, {""x"": 58.815364837646484, ""y"": 71.27943420410156}, {""x"": 52.969512939453125, ""y"": 74.99951934814453}, {""x"": 53.500953674316406, ""y"": 92.00563049316406}, {""x"": 68.38130187988281, ""y"": 95.72571563720703}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 83.9127426147461, ""y"": 17.993408203125}, {""x"": 72.22103881835938, ""y"": 27.559345245361328}, {""x"": 79.12977600097656, ""y"": 32.342315673828125}, {""x"": 93.47867584228516, ""y"": 32.873756408691406}, {""x"": 100.91885375976562, ""y"": 27.027904510498047}, {""x"": 103.04461669921875, ""y"": 21.18205451965332}, {""x"": 92.4157943725586, ""y"": 19.056289672851562}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800812
501919872,"{""90800881"": {""retired"": null, ""png"": ""794689-30.png"", ""log_png"": ""log-794689-30.png"", ""Image Number"": ""794689-30""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 378.6165771484375, ""y"": 132.5020751953125}, {""x"": 385.1124572753906, ""y"": 132.2196502685547}, {""x"": 386.2421875, ""y"": 123.1819076538086}, {""x"": 382.0057373046875, ""y"": 121.76976013183594}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 219.78407287597656, ""y"": 194.9749755859375}, {""x"": 224.8677978515625, ""y"": 187.349365234375}, {""x"": 224.02052307128906, ""y"": 194.69253540039062}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800881
501919884,"{""90800738"": {""retired"": {""id"": 118049633, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:23:47.499Z"", ""updated_at"": ""2023-07-20T08:21:28.630Z"", ""retired_at"": ""2023-07-20T08:21:28.623Z"", ""subject_id"": 90800738, ""retirement_reason"": ""classification_count""}, ""png"": ""794663-11.png"", ""log_png"": ""log-794663-11.png"", ""Image Number"": ""794663-11""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""3""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 318.6734313964844, ""y"": 156.34608459472656}, {""x"": 313.0046691894531, ""y"": 164.76327514648438}, {""x"": 308.4812927246094, ""y"": 178.4718780517578}, {""x"": 314.8125, ""y"": 191.75}, {""x"": 326.8125, ""y"": 192.75}, {""x"": 330.66796875, ""y"": 179.09117126464844}, {""x"": 336.69451904296875, ""y"": 166.17715454101562}, {""x"": 325.93280029296875, ""y"": 160.58108520507812}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 178.231689453125, ""y"": 88.09368133544922}, {""x"": 215.1414794921875, ""y"": 69.63878631591797}, {""x"": 259.60101318359375, ""y"": 68.7999267578125}, {""x"": 283.08905029296875, ""y"": 98.99884796142578}, {""x"": 269.66729736328125, ""y"": 123.32575225830078}, {""x"": 243.6626739501953, ""y"": 126.68118286132812}, {""x"": 198.3643035888672, ""y"": 111.58172607421875}, {""x"": 179.90940856933594, ""y"": 104.87085723876953}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 259.8125, ""y"": 5.75}, {""x"": 296.8125, ""y"": 28.75}, {""x"": 309.8125, ""y"": 13.75}, {""x"": 307.8125, ""y"": -0.25}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800738
501919905,"{""90801054"": {""retired"": {""id"": 118050128, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:38:27.710Z"", ""updated_at"": ""2023-08-01T08:47:32.750Z"", ""retired_at"": ""2023-08-01T08:47:32.741Z"", ""subject_id"": 90801054, ""retirement_reason"": ""classification_count""}, ""png"": ""794916-18.png"", ""log_png"": ""log-794916-18.png"", ""Image Number"": ""794916-18""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""1""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 232.8125, ""y"": 95.75}, {""x"": 233.8125, ""y"": 72.75}, {""x"": 274.8125, ""y"": 62.75}, {""x"": 296.8125, ""y"": 84.75}, {""x"": 292.8125, ""y"": 112.75}, {""x"": 271.8125, ""y"": 120.75}, {""x"": 245.8125, ""y"": 125.75}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90801054
501919919,"{""90800788"": {""retired"": {""id"": 118049570, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:19:48.351Z"", ""updated_at"": ""2023-07-21T08:00:07.134Z"", ""retired_at"": ""2023-07-21T08:00:07.123Z"", ""subject_id"": 90800788, ""retirement_reason"": ""classification_count""}, ""png"": ""794663-60.png"", ""log_png"": ""log-794663-60.png"", ""Image Number"": ""794663-60""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""3""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 337.4863586425781, ""y"": 89.2768783569336}, {""x"": 319.11553955078125, ""y"": 72.21827697753906}, {""x"": 283.6861572265625, ""y"": 67.62557983398438}, {""x"": 256.12994384765625, ""y"": 76.15487670898438}, {""x"": 250.2250518798828, ""y"": 91.90127563476562}, {""x"": 263.3470458984375, ""y"": 107.6476821899414}, {""x"": 284.3422546386719, ""y"": 116.83308410644531}, {""x"": 326.3326416015625, ""y"": 116.83308410644531}, {""x"": 334.8619384765625, ""y"": 103.05497741699219}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 313.534912109375, ""y"": 1.104804515838623}, {""x"": 323.8661193847656, ""y"": 0.6743372678756714}, {""x"": 320.4223937988281, ""y"": 7.131345748901367}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 351.36932373046875, ""y"": 174.33677673339844}, {""x"": 370.7403259277344, ""y"": 173.0453643798828}, {""x"": 383.223876953125, ""y"": 168.3102264404297}, {""x"": 368.15753173828125, ""y"": 163.57508850097656}, {""x"": 353.5216369628906, ""y"": 164.00555419921875}, {""x"": 342.7599792480469, ""y"": 167.8797607421875}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800788
501919945,"{""90801026"": {""retired"": {""id"": 118050190, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:40:29.724Z"", ""updated_at"": ""2023-07-19T12:53:48.069Z"", ""retired_at"": ""2023-07-19T12:53:48.062Z"", ""subject_id"": 90801026, ""retirement_reason"": ""classification_count""}, ""png"": ""794910-51.png"", ""log_png"": ""log-794910-51.png"", ""Image Number"": ""794910-51""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""3""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 257.8125, ""y"": 107.75}, {""x"": 273.8125, ""y"": 129.75}, {""x"": 257.8125, ""y"": 143.75}, {""x"": 236.8125, ""y"": 125.75}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 259.8125, ""y"": 96.75}, {""x"": 286.8125, ""y"": 136.75}, {""x"": 334.8125, ""y"": 118.75}, {""x"": 338.8125, ""y"": 88.75}, {""x"": 316.8125, ""y"": 69.75}, {""x"": 287.8125, ""y"": 60.75}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 0, ""closed"": true, ""points"": [{""x"": 269.6875915527344, ""y"": 0.16387900710105896}, {""x"": 273.13134765625, ""y"": 4.468551158905029}, {""x"": 279.5883483886719, ""y"": 7.4818220138549805}, {""x"": 283.8930358886719, ""y"": 3.177149534225464}, {""x"": 277.43597412109375, ""y"": -4.140793204307556}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90801026
501919993,"{""90800735"": {""retired"": {""id"": 118050175, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:40:00.368Z"", ""updated_at"": ""2023-07-21T08:07:11.322Z"", ""retired_at"": ""2023-07-21T08:07:11.311Z"", ""subject_id"": 90800735, ""retirement_reason"": ""classification_count""}, ""png"": ""794663-8.png"", ""log_png"": ""log-794663-8.png"", ""Image Number"": ""794663-8""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""more than 3""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 241.49508666992188, ""y"": 81.97217559814453}, {""x"": 220.2257080078125, ""y"": 86.15631866455078}, {""x"": 205.58120727539062, ""y"": 97.66270446777344}, {""x"": 218.48231506347656, ""y"": 113.35323333740234}, {""x"": 251.25807189941406, ""y"": 113.00455474853516}, {""x"": 272.17877197265625, ""y"": 105.68231201171875}, {""x"": 273.92218017578125, ""y"": 92.08385467529297}, {""x"": 256.8369445800781, ""y"": 83.71556854248047}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 316.55389404296875, ""y"": 79.43253326416016}, {""x"": 316.55389404296875, ""y"": 87.80081176757812}, {""x"": 313.0671081542969, ""y"": 93.37966918945312}, {""x"": 313.0671081542969, ""y"": 99.6558837890625}, {""x"": 321.4353942871094, ""y"": 100.70191955566406}, {""x"": 326.31689453125, ""y"": 94.77438354492188}, {""x"": 323.5274658203125, ""y"": 89.89288330078125}, {""x"": 323.87615966796875, ""y"": 85.01139068603516}, {""x"": 321.08673095703125, ""y"": 80.12989044189453}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 315.2776794433594, ""y"": 156.6959686279297}, {""x"": 312.13958740234375, ""y"": 166.45896911621094}, {""x"": 313.8829650878906, ""y"": 175.17591857910156}, {""x"": 315.6263732910156, ""y"": 185.98495483398438}, {""x"": 321.55389404296875, ""y"": 188.77438354492188}, {""x"": 326.7840576171875, ""y"": 183.89288330078125}, {""x"": 331.6655578613281, ""y"": 175.87327575683594}, {""x"": 328.17877197265625, ""y"": 168.20236206054688}, {""x"": 329.2248229980469, ""y"": 158.7880401611328}, {""x"": 322.9486083984375, ""y"": 157.74200439453125}, {""x"": 320.1591796875, ""y"": 163.66954040527344}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 282.0739440917969, ""y"": 1.9525775909423828}, {""x"": 275.1003723144531, ""y"": 6.485396862030029}, {""x"": 266.03472900390625, ""y"": 7.531432151794434}, {""x"": 274.40301513671875, ""y"": 13.110286712646484}, {""x"": 282.422607421875, ""y"": 21.47856903076172}, {""x"": 286.9554443359375, ""y"": 23.221960067749023}, {""x"": 290.7908935546875, ""y"": 17.2944278717041}, {""x"": 297.76446533203125, ""y"": 9.274824142456055}, {""x"": 292.8829650878906, ""y"": 5.439361572265625}, {""x"": 286.2580871582031, ""y"": 1.6038992404937744}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800735
501920004,"{""90800841"": {""retired"": {""id"": 118049484, ""workflow_id"": 24745, ""classifications_count"": 2, ""created_at"": ""2023-07-19T08:15:19.091Z"", ""updated_at"": ""2023-07-20T08:18:12.966Z"", ""retired_at"": ""2023-07-20T08:18:12.959Z"", ""subject_id"": 90800841, ""retirement_reason"": ""classification_count""}, ""png"": ""794673-52.png"", ""log_png"": ""log-794673-52.png"", ""Image Number"": ""794673-52""}}","[{""task"": ""T1"", ""task_label"": ""How many peaks are in this image?"", ""value"": ""2""}, {""task"": ""T3"", ""task_label"": ""Please draw a shape around each peak, as close to the exact shape of the peak as possible"", ""value"": [{""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 412.8125, ""y"": 70.75}, {""x"": 413.8125, ""y"": 45.75}, {""x"": 429.8125, ""y"": 36.75}, {""x"": 457.8125, ""y"": 54.75}, {""x"": 458.8125, ""y"": 67.75}, {""x"": 437.8125, ""y"": 82.75}], ""details"": [], ""tool_label"": ""Polygon""}, {""tool"": 0, ""frame"": 1, ""closed"": true, ""points"": [{""x"": 55.8125, ""y"": 109.75}, {""x"": 90.8125, ""y"": 86.75}, {""x"": 113.8125, ""y"": 107.75}, {""x"": 121.8125, ""y"": 134.75}, {""x"": 102.8125, ""y"": 141.75}, {""x"": 98.8125, ""y"": 158.75}, {""x"": 74.8125, ""y"": 176.75}, {""x"": 45.8125, ""y"": 179.75}, {""x"": 33.8125, ""y"": 147.75}, {""x"": 37.8125, ""y"": 119.75}], ""details"": [], ""tool_label"": ""Polygon""}]}]",90800841
